exp_id,scenario,alpha,replicate,t,rho,A_true,A_obs,rho_base,pert_on,pert_off,rho_pert
8,S2,0.95,2,14.0,0.4,0.058008052856101396,0.09382362565230176,0.4,3.0,5.0,0.55
8,S2,0.95,2,15.0,0.4,0.05794298051064153,0.014757893125645058,0.4,3.0,5.0,0.55
8,S2,0.95,3,0.0,0.4,0.05,0.03799029679206529,0.4,3.0,5.0,0.55
8,S2,0.95,3,1.0,0.4,0.053976430499184866,0.07791941221331598,0.4,3.0,5.0,0.55
8,S2,0.95,3,2.0,0.4,0.05576005384229858,0.02040645761485519,0.4,3.0,5.0,0.55
8,S2,0.95,3,3.0,0.55,0.056792429885452696,0.05949228371042658,0.4,3.0,5.0,0.55
8,S2,0.95,3,4.0,0.55,0.07588776112558553,0.10404384070170253,0.4,3.0,5.0,0.55
8,S2,0.95,3,5.0,0.55,0.090190868435029,0.056749657021175126,0.4,3.0,5.0,0.55
8,S2,0.95,3,6.0,0.4,0.07411598493176748,0.12899652647300566,0.4,3.0,5.0,0.55
8,S2,0.95,3,7.0,0.4,0.06634477001092388,0.04732559867552631,0.4,3.0,5.0,0.55
8,S2,0.95,3,8.0,0.4,0.06237432270349437,0.08509833874283446,0.4,3.0,5.0,0.55
8,S2,0.95,3,9.0,0.4,0.06031122040100994,0.007410499974846212,0.4,3.0,5.0,0.55
8,S2,0.95,3,10.0,0.4,0.05921920402042454,0.01961905517852766,0.4,3.0,5.0,0.55
8,S2,0.95,3,11.0,0.4,0.05862878845520455,0.0178198097753789,0.4,3.0,5.0,0.55
8,S2,0.95,3,12.0,0.4,0.058301966944056566,0.040365703014702145,0.4,3.0,5.0,0.55
8,S2,0.95,3,13.0,0.4,0.058116372554086734,0.08713693486504756,0.4,3.0,5.0,0.55
8,S2,0.95,3,14.0,0.4,0.058008052856101396,0.08167833325149658,0.4,3.0,5.0,0.55
8,S2,0.95,3,15.0,0.4,0.05794298051064153,0.06051554094935097,0.4,3.0,5.0,0.55
9,S3,0.8,1,0.0,0.45,2.0,1.9985505755191657,0.45,NaN,NaN,NaN
9,S3,0.8,1,1.0,0.45,2.533595246673065,2.5366039177322532,0.45,NaN,NaN,NaN
9,S3,0.8,1,2.0,0.45,2.7415925989286554,2.697453778098808,0.45,NaN,NaN,NaN
9,S3,0.8,1,3.0,0.45,2.852373326089172,2.828734845791297,0.45,NaN,NaN,NaN
9,S3,0.8,1,4.0,0.45,2.9180667201137376,2.8766328695521377,0.45,NaN,NaN,NaN
9,S3,0.8,1,5.0,0.45,2.960042459486215,2.9311481659657783,0.45,NaN,NaN,NaN
9,S3,0.8,1,6.0,0.45,2.9884628093666787,3.052698552494945,0.45,NaN,NaN,NaN
9,S3,0.8,1,7.0,0.45,3.008629880505279,2.9608744153139583,0.45,NaN,NaN,NaN
9,S3,0.8,1,8.0,0.45,3.0235072605295543,2.9908418910221304,0.45,NaN,NaN,NaN
9,S3,0.8,1,9.0,0.45,3.03484542428988,3.0105695440714704,0.45,NaN,NaN,NaN
9,S3,0.8,1,10.0,0.45,3.043727066225957,3.031045009153639,0.45,NaN,NaN,NaN
9,S3,0.8,1,11.0,0.45,3.0508487843353205,3.016809591777786,0.45,NaN,NaN,NaN
