run,b,ic,t,x,sigma
42,0.2,0.0531938268203712,0.31,0.0405084389820515,0.01
42,0.2,0.0531938268203712,0.32,0.0401971241544861,0.01
42,0.2,0.0531938268203712,0.33,0.0384137080799335,0.01
42,0.2,0.0531938268203712,0.34,0.0353172037309256,0.01
42,0.2,0.0531938268203712,0.35,0.034211878520476,0.01
42,0.2,0.0531938268203712,0.36,0.0304819110785471,0.01
42,0.2,0.0531938268203712,0.37,0.0303307538635461,0.01
42,0.2,0.0531938268203712,0.38,0.029854847764381,0.01
42,0.2,0.0531938268203712,0.39,0.0303550509218939,0.01
42,0.2,0.0531938268203712,0.4,0.0283016720446296,0.01
42,0.2,0.0531938268203712,0.41,0.0240207654020052,0.01
42,0.2,0.0531938268203712,0.42,0.0235015642579433,0.01
42,0.2,0.0531938268203712,0.43,0.0216701920672592,0.01
42,0.2,0.0531938268203712,0.44,0.021639332917688,0.01
42,0.2,0.0531938268203712,0.45,0.022980098483472,0.01
42,0.2,0.0531938268203712,0.46,0.0218784038196464,0.01
42,0.2,0.0531938268203712,0.47,0.0197965871431159,0.01
42,0.2,0.0531938268203712,0.48,0.0180114632290793,0.01
42,0.2,0.0531938268203712,0.49,0.0172918791646568,0.01
42,0.2,0.0531938268203712,0.5,0.0152569223918616,0.01
42,0.2,0.0531938268203712,0.51,0.0129617366828456,0.01
42,0.2,0.0531938268203712,0.52,0.0118017227964973,0.01
42,0.2,0.0531938268203712,0.53,0.0125853059557364,0.01
42,0.2,0.0531938268203712,0.54,0.0124159266645054,0.01
42,0.2,0.0531938268203712,0.55,0.0112715235390312,0.01
42,0.2,0.0531938268203712,0.56,0.00926206101366469,0.01
42,0.2,0.0531938268203712,0.57,0.00861906252008307,0.01
42,0.2,0.0531938268203712,0.58,0.0089139490229471,0.01
42,0.2,0.0531938268203712,0.59,0.00714553986367964,0.01
42,0.2,0.0531938268203712,0.6,0.006297779299906,0.01
42,0.2,0.0531938268203712,0.61,0.00645510303414991,0.01
42,0.2,0.0531938268203712,0.62,0.00681640821265284,0.01
42,0.2,0.0531938268203712,0.63,0.0063737209978308,0.01
42,0.2,0.0531938268203712,0.64,0.00638783261257358,0.01
42,0.2,0.0531938268203712,0.65,0.00517950288663684,0.01
42,0.2,0.0531938268203712,0.66,0.00400833120811745,0.01
42,0.2,0.0531938268203712,0.67,0.00432305214788275,0.01
42,0.2,0.0531938268203712,0.68,0.00449190785107876,0.01
42,0.2,0.0531938268203712,0.69,0.0052186679863176,0.01
42,0.2,0.0531938268203712,0.7,0.00519683905218864,0.01
42,0.2,0.0531938268203712,0.71,0.00456799463119506,0.01
42,0.2,0.0531938268203712,0.72,0.00398129447071095,0.01
42,0.2,0.0531938268203712,0.73,0.00404471716004543,0.01
42,0.2,0.0531938268203712,0.74,0.00374507760365639,0.01
42,0.2,0.0531938268203712,0.75,0.00380682944257442,0.01
42,0.2,0.0531938268203712,0.76,0.00367739371929769,0.01
42,0.2,0.0531938268203712,0.77,0.00511058005042291,0.01
42,0.2,0.0531938268203712,0.78,0.00439803462005276,0.01
42,0.2,0.0531938268203712,0.79,0.00339539389538063,0.01
42,0.2,0.0531938268203712,0.8,0.00175454846138007,0.01
42,0.2,0.0531938268203712,0.81,0.00172992338922985,0.01
42,0.2,0.0531938268203712,0.82,0.000349147936522805,0.01
42,0.2,0.0531938268203712,0.83,0.0001593564751558,0.01
42,0.2,0.0531938268203712,0.84,0.000408822445404241,0.01
42,0.2,0.0531938268203712,0.85,-0.000604994283195036,0.01
42,0.2,0.0531938268203712,0.86,-0.000152410675856449,0.01
42,0.2,0.0531938268203712,0.87,-0.00113606425318683,0.01
42,0.2,0.0531938268203712,0.88,-0.00152771860148513,0.01
42,0.2,0.0531938268203712,0.89,-0.000554258606600971,0.01
42,0.2,0.0531938268203712,0.9,-0.00086475878802519,0.01
42,0.2,0.0531938268203712,0.91,-0.00168970035689557,0.01
42,0.2,0.0531938268203712,0.92,-0.00139514751787529,0.01
42,0.2,0.0531938268203712,0.93,-0.000557835126092472,0.01
42,0.2,0.0531938268203712,0.94,-0.00212288446096711,0.01
42,0.2,0.0531938268203712,0.95,-0.0015541144284967,0.01
42,0.2,0.0531938268203712,0.96,-0.00317978459591275,0.01
42,0.2,0.0531938268203712,0.97,-0.0037026804570323,0.01
42,0.2,0.0531938268203712,0.98,-0.00308006297921179,0.01
42,0.2,0.0531938268203712,0.99,-0.00242340880021609,0.01
42,0.2,0.0531938268203712,1,-0.00178769615076558,0.01
42,0.2,0.0531938268203712,1.01,-0.0011092309637916,0.01
42,0.2,0.0531938268203712,1.02,0.00197147497107927,0.01
42,0.2,0.0531938268203712,1.03,0.00194937707882681,0.01
42,0.2,0.0531938268203712,1.04,0.00148338926644221,0.01
42,0.2,0.0531938268203712,1.05,0.00207164492011518,0.01
42,0.2,0.0531938268203712,1.06,0.00117911799603393,0.01
42,0.2,0.0531938268203712,1.07,0.00072356623658627,0.01
42,0.2,0.0531938268203712,1.08,-0.000326600537995942,0.01
42,0.2,0.0531938268203712,1.09,-0.00126313582249207,0.01
42,0.2,0.0531938268203712,1.1,-0.000486740056583516,0.01
42,0.2,0.0531938268203712,1.11,0.000582466056266315,0.01
42,0.2,0.0531938268203712,1.12,0.00130396219101439,0.01
42,0.2,0.0531938268203712,1.13,0.00105374027902865,0.01
42,0.2,0.0531938268203712,1.14,-0.000796789940085308,0.01
42,0.2,0.0531938268203712,1.15,-0.00178122241365522,0.01
42,0.2,0.0531938268203712,1.16,-0.00211736568434258,0.01
42,0.2,0.0531938268203712,1.17,-0.00175436234572166,0.01
42,0.2,0.0531938268203712,1.18,-0.00106295436539767,0.01
42,0.2,0.0531938268203712,1.19,-3.58890290583929e-06,0.01
42,0.2,0.0531938268203712,1.2,-0.000729972791085928,0.01
42,0.2,0.0531938268203712,1.21,0.000752681039663561,0.01
42,0.2,0.0531938268203712,1.22,0.00161357426345757,0.01
42,0.2,0.0531938268203712,1.23,0.00159268226015455,0.01
42,0.2,0.0531938268203712,1.24,0.00182155411012746,0.01
42,0.2,0.0531938268203712,1.25,0.00149790268088544,0.01
42,0.2,0.0531938268203712,1.26,0.000445980622273795,0.01
42,0.2,0.0531938268203712,1.27,6.47691510790352e-05,0.01
42,0.2,0.0531938268203712,1.28,0.000457969816630868,0.01
42,0.2,0.0531938268203712,1.29,-0.000811716653747163,0.01
42,0.2,0.0531938268203712,1.3,-0.00134024727951195,0.01
42,0.2,0.0531938268203712,1.31,-0.00185497135797174,0.01
42,0.2,0.0531938268203712,1.32,-0.00273096781210101,0.01
42,0.2,0.0531938268203712,1.33,-0.000143770691545557,0.01
42,0.2,0.0531938268203712,1.34,0.000428170057394011,0.01
42,0.2,0.0531938268203712,1.35,0.000367789050874661,0.01
42,0.2,0.0531938268203712,1.36,-0.00134369921470587,0.01
42,0.2,0.0531938268203712,1.37,-0.00129267958599375,0.01
42,0.2,0.0531938268203712,1.38,-0.00116284444490971,0.01
42,0.2,0.0531938268203712,1.39,-0.00195677588962848,0.01
42,0.2,0.0531938268203712,1.4,-0.00196140984385671,0.01
42,0.2,0.0531938268203712,1.41,-0.00179259261742659,0.01
42,0.2,0.0531938268203712,1.42,-0.000876073064928786,0.01
42,0.2,0.0531938268203712,1.43,-3.52734055757277e-05,0.01
42,0.2,0.0531938268203712,1.44,-0.0010007506742946,0.01
42,0.2,0.0531938268203712,1.45,-0.00101384948655107,0.01
42,0.2,0.0531938268203712,1.46,-0.000190350150729328,0.01
42,0.2,0.0531938268203712,1.47,-0.000106227171303987,0.01
42,0.2,0.0531938268203712,1.48,0.00105913792229631,0.01
42,0.2,0.0531938268203712,1.49,0.00158220260557838,0.01
42,0.2,0.0531938268203712,1.5,0.000217377993923136,0.01
42,0.2,0.0531938268203712,1.51,-0.00226135854512904,0.01
42,0.2,0.0531938268203712,1.52,-0.00129155822232545,0.01
42,0.2,0.0531938268203712,1.53,-0.00328910368748423,0.01
42,0.2,0.0531938268203712,1.54,-0.00262944934178171,0.01
42,0.2,0.0531938268203712,1.55,-0.000275161947471294,0.01
42,0.2,0.0531938268203712,1.56,0.000185291064821255,0.01
42,0.2,0.0531938268203712,1.57,-0.000193341910897057,0.01
42,0.2,0.0531938268203712,1.58,4.98573051900967e-05,0.01
42,0.2,0.0531938268203712,1.59,-0.000123271443224722,0.01
42,0.2,0.0531938268203712,1.6,8.43688119630508e-05,0.01
42,0.2,0.0531938268203712,1.61,0.00164865866069742,0.01
42,0.2,0.0531938268203712,1.62,0.00100921134525582,0.01
42,0.2,0.0531938268203712,1.63,0.00250521984038895,0.01
42,0.2,0.0531938268203712,1.64,0.00308418378246834,0.01
42,0.2,0.0531938268203712,1.65,0.00201148966264154,0.01
42,0.2,0.0531938268203712,1.66,0.00080674795540068,0.01
42,0.2,0.0531938268203712,1.67,-0.000425489642905516,0.01
42,0.2,0.0531938268203712,1.68,-0.000944190181039421,0.01
42,0.2,0.0531938268203712,1.69,-0.000376731248218876,0.01
42,0.2,0.0531938268203712,1.7,-0.0018511615316625,0.01
42,0.2,0.0531938268203712,1.71,-0.00216319652392424,0.01
42,0.2,0.0531938268203712,1.72,-0.000563646448305702,0.01
42,0.2,0.0531938268203712,1.73,-0.0015927680650496,0.01
42,0.2,0.0531938268203712,1.74,-0.000730762761029907,0.01
42,0.2,0.0531938268203712,1.75,-0.0012336524990915,0.01
42,0.2,0.0531938268203712,1.76,-0.00254868156183384,0.01
42,0.2,0.0531938268203712,1.77,-0.00174896373241681,0.01
42,0.2,0.0531938268203712,1.78,-0.000741833194897595,0.01
42,0.2,0.0531938268203712,1.79,-0.000164556405032943,0.01
42,0.2,0.0531938268203712,1.8,0.00054546104487679,0.01
42,0.2,0.0531938268203712,1.81,0.00231846132776268,0.01
42,0.2,0.0531938268203712,1.82,0.00140139310345203,0.01
42,0.2,0.0531938268203712,1.83,0.000249438108063218,0.01
42,0.2,0.0531938268203712,1.84,0.000987911726079779,0.01
42,0.2,0.0531938268203712,1.85,0.00192641330518179,0.01
42,0.2,0.0531938268203712,1.86,0.00367075447830844,0.01
42,0.2,0.0531938268203712,1.87,0.0031470454030312,0.01
42,0.2,0.0531938268203712,1.88,0.00242905475496937,0.01
42,0.2,0.0531938268203712,1.89,0.00300875310957707,0.01
42,0.2,0.0531938268203712,1.9,0.00189923762440508,0.01
42,0.2,0.0531938268203712,1.91,0.00300552721300414,0.01
42,0.2,0.0531938268203712,1.92,0.00345682266310684,0.01
42,0.2,0.0531938268203712,1.93,0.00276648902507471,0.01
42,0.2,0.0531938268203712,1.94,0.00338169580632066,0.01
42,0.2,0.0531938268203712,1.95,0.0035302795760322,0.01
42,0.2,0.0531938268203712,1.96,0.00203305171417973,0.01
42,0.2,0.0531938268203712,1.97,0.00297438149348741,0.01
42,0.2,0.0531938268203712,1.98,0.00266234864678321,0.01
42,0.2,0.0531938268203712,1.99,0.00317478973712543,0.01
42,0.2,0.0531938268203712,2,0.00236956301456627,0.01
42,1.1,1.73280962103094,0,1.73280962103094,0.01
42,1.1,1.73280962103094,0.01,1.73330014912903,0.01
42,1.1,1.73280962103094,0.02,1.73302155061359,0.01
42,1.1,1.73280962103094,0.03,1.73006629206508,0.01
42,1.1,1.73280962103094,0.04,1.73144408744858,0.01
42,1.1,1.73280962103094,0.05,1.72980369442207,0.01
42,1.1,1.73280962103094,0.06,1.72814587192688,0.01
42,1.1,1.73280962103094,0.07,1.72885240967839,0.01
42,1.1,1.73280962103094,0.08,1.72918980647049,0.01
42,1.1,1.73280962103094,0.09,1.72849658186063,0.01
42,1.1,1.73280962103094,0.1,1.72771422966281,0.01
42,1.1,1.73280962103094,0.11,1.72651704235766,0.01
42,1.1,1.73280962103094,0.12,1.72448656882819,0.01
42,1.1,1.73280962103094,0.13,1.7222802848116,0.01
42,1.1,1.73280962103094,0.14,1.72056927087044,0.01
42,1.1,1.73280962103094,0.15,1.71953741672451,0.01
42,1.1,1.73280962103094,0.16,1.71807541897525,0.01
42,1.1,1.73280962103094,0.17,1.7155995493627,0.01
42,1.1,1.73280962103094,0.18,1.71006314731035,0.01
42,1.1,1.73280962103094,0.19,1.70584806091179,0.01
42,1.1,1.73280962103094,0.2,1.6974762614664,0.01
42,1.1,1.73280962103094,0.21,1.6911095003312,0.01
42,1.1,1.73280962103094,0.22,1.682981808687,0.01
42,1.1,1.73280962103094,0.23,1.67489686442033,0.01
42,1.1,1.73280962103094,0.24,1.66333379290974,0.01
42,1.1,1.73280962103094,0.25,1.64804027389153,0.01
42,1.1,1.73280962103094,0.26,1.63085450970946,0.01
42,1.1,1.73280962103094,0.27,1.6128301102116,0.01
42,1.1,1.73280962103094,0.28,1.59049254349071,0.01
42,1.1,1.73280962103094,0.29,1.56146615815323,0.01
42,1.1,1.73280962103094,0.3,1.52744941805118,0.01
42,1.1,1.73280962103094,0.31,1.48805826528673,0.01
42,1.1,1.73280962103094,0.32,1.43882805361918,0.01
42,1.1,1.73280962103094,0.33,1.38209886931055,0.01
42,1.1,1.73280962103094,0.34,1.31161455331582,0.01
42,1.1,1.73280962103094,0.35,1.2239497538615,0.01
42,1.1,1.73280962103094,0.36,1.1167863914948,0.01
42,1.1,1.73280962103094,0.37,0.986907999324507,0.01
42,1.1,1.73280962103094,0.38,0.823348336130947,0.01
42,1.1,1.73280962103094,0.39,0.620487360820802,0.01
42,1.1,1.73280962103094,0.4,0.372567638796677,0.01
42,1.1,1.73280962103094,0.41,0.0857941555416915,0.01
42,1.1,1.73280962103094,0.42,-0.146532666270436,0.01
42,1.1,1.73280962103094,0.43,0.933292415146946,0.01
42,1.1,1.73280962103094,0.44,1.74966082469246,0.01
42,1.1,1.73280962103094,0.45,1.56886527377379,0.01
42,1.1,1.73280962103094,0.46,1.59789301219304,0.01
42,1.1,1.73280962103094,0.47,1.54248781842554,0.01
42,1.1,1.73280962103094,0.48,1.52371809837786,0.01
42,1.1,1.73280962103094,0.49,1.47165299997057,0.01
42,1.1,1.73280962103094,0.5,1.42810585620035,0.01
42,1.1,1.73280962103094,0.51,1.36047675906933,0.01
42,1.1,1.73280962103094,0.52,1.28922359083402,0.01
42,1.1,1.73280962103094,0.53,1.1932793768913,0.01
42,1.1,1.73280962103094,0.54,1.08175347979603,0.01
42,1.1,1.73280962103094,0.55,0.937172038477582,0.01
42,1.1,1.73280962103094,0.56,0.763494791768656,0.01
42,1.1,1.73280962103094,0.57,0.545329361848701,0.01
42,1.1,1.73280962103094,0.58,0.284525333399129,0.01
42,1.1,1.73280962103094,0.59,-0.00947293620218722,0.01
42,1.1,1.73280962103094,0.6,-0.114682327606599,0.01
42,1.1,1.73280962103094,0.61,0.460083191049541,0.01
42,1.1,1.73280962103094,0.62,0.727086306423589,0.01
42,1.1,1.73280962103094,0.63,0.409610339766452,0.01
42,1.1,1.73280962103094,0.64,0.1549436279637,0.01
42,1.1,1.73280962103094,0.65,-0.128177369566287,0.01
42,1.1,1.73280962103094,0.66,0.512780351845813,0.01
42,1.1,1.73280962103094,0.67,0.942380504118608,0.01
42,1.1,1.73280962103094,0.68,0.643015532084829,0.01
42,1.1,1.73280962103094,0.69,0.440453760069732,0.01
42,1.1,1.73280962103094,0.7,0.14085339732771,0.01
42,1.1,1.73280962103094,0.71,-0.112650888379133,0.01
42,1.1,1.73280962103094,0.72,0.309620835566617,0.01
42,1.1,1.73280962103094,0.73,0.570948858540973,0.01
42,1.1,1.73280962103094,0.74,0.226317678766676,0.01
42,1.1,1.73280962103094,0.75,-0.030603204234478,0.01
42,1.1,1.73280962103094,0.76,-0.0958341742284868,0.01
42,1.1,1.73280962103094,0.77,0.350584327537256,0.01
42,1.1,1.73280962103094,0.78,0.458682381313037,0.01
42,1.1,1.73280962103094,0.79,0.129182364550492,0.01
42,1.1,1.73280962103094,0.8,-0.118442065369754,0.01
42,1.1,1.73280962103094,0.81,0.38137414839018,0.01
42,1.1,1.73280962103094,0.82,0.692305734974146,0.01
42,1.1,1.73280962103094,0.83,0.356436315172559,0.01
42,1.1,1.73280962103094,0.84,0.102080060777633,0.01
42,1.1,1.73280962103094,0.85,-0.15724232947745,0.01
42,1.1,1.73280962103094,0.86,1.32847601060719,0.01
42,1.1,1.73280962103094,0.87,2.52415273964374,0.01
42,1.1,1.73280962103094,0.88,2.42073371760432,0.01
42,1.1,1.73280962103094,0.89,2.57438619936973,0.01
42,1.1,1.73280962103094,0.9,2.64871446365725,0.01
42,1.1,1.73280962103094,0.91,2.77591569343161,0.01
42,1.1,1.73280962103094,0.92,2.87835912234106,0.01
42,1.1,1.73280962103094,0.93,3.00275385926323,0.01
42,1.1,1.73280962103094,0.94,3.11451410876928,0.01
42,1.1,1.73280962103094,0.95,3.23630656873489,0.01
42,1.1,1.73280962103094,0.96,3.34322759523254,0.01
42,1.1,1.73280962103094,0.97,3.45100099662375,0.01
42,1.1,1.73280962103094,0.98,3.54364569483237,0.01
42,1.1,1.73280962103094,0.99,3.63368522468394,0.01
42,1.1,1.73280962103094,1,3.70834643010913,0.01
42,1.1,1.73280962103094,1.01,3.77551456925959,0.01
42,1.1,1.73280962103094,1.02,3.83053660580761,0.01
42,1.1,1.73280962103094,1.03,3.88054633257385,0.01
42,1.1,1.73280962103094,1.04,3.9189250446895,0.01
42,1.1,1.73280962103094,1.05,3.95175315783008,0.01
42,1.1,1.73280962103094,1.06,3.97603903126182,0.01
42,1.1,1.73280962103094,1.07,3.99641022810545,0.01
42,1.1,1.73280962103094,1.08,4.01310478203485,0.01
42,1.1,1.73280962103094,1.09,4.02700053349355,0.01
42,1.1,1.73280962103094,1.1,4.03445175135272,0.01
42,1.1,1.73280962103094,1.11,4.04078007036919,0.01
42,1.1,1.73280962103094,1.12,4.04533195724575,0.01
42,1.1,1.73280962103094,1.13,4.05142334935381,0.01
42,1.1,1.73280962103094,1.14,4.0576597645975,0.01
42,1.1,1.73280962103094,1.15,4.06077408996178,0.01
42,1.1,1.73280962103094,1.16,4.06135020401803,0.01
42,1.1,1.73280962103094,1.17,4.06491534201369,0.01
42,1.1,1.73280962103094,1.18,4.06622642745453,0.01
42,1.1,1.73280962103094,1.19,4.06711941017466,0.01
42,1.1,1.73280962103094,1.2,4.06662196095785,0.01
42,1.1,1.73280962103094,1.21,4.06666802260961,0.01
42,1.1,1.73280962103094,1.22,4.06609766319366,0.01
42,1.1,1.73280962103094,1.23,4.06574922819602,0.01
42,1.1,1.73280962103094,1.24,4.0669228396187,0.01
42,1.1,1.73280962103094,1.25,4.06814008140594,0.01
42,1.1,1.73280962103094,1.26,4.06777276411279,0.01
42,1.1,1.73280962103094,1.27,4.0687099298392,0.01
42,1.1,1.73280962103094,1.28,4.06986825048292,0.01
42,1.1,1.73280962103094,1.29,4.07035083718313,0.01
42,1.1,1.73280962103094,1.3,4.06877782453527,0.01
42,1.1,1.73280962103094,1.31,4.06820397381197,0.01
42,1.1,1.73280962103094,1.32,4.06674307690867,0.01
42,1.1,1.73280962103094,1.33,4.06772482416818,0.01
42,1.1,1.73280962103094,1.34,4.06754880005523,0.01
42,1.1,1.73280962103094,1.35,4.06610122166199,0.01
42,1.1,1.73280962103094,1.36,4.06654109234302,0.01
42,1.1,1.73280962103094,1.37,4.06680599038871,0.01
42,1.1,1.73280962103094,1.38,4.06622917898911,0.01
42,1.1,1.73280962103094,1.39,4.06597406904884,0.01
42,1.1,1.73280962103094,1.4,4.06639065804232,0.01
42,1.1,1.73280962103094,1.41,4.0665782765096,0.01
42,1.1,1.73280962103094,1.42,4.06760974460669,0.01
42,1.1,1.73280962103094,1.43,4.06757826733091,0.01
42,1.1,1.73280962103094,1.44,4.06871528494053,0.01
42,1.1,1.73280962103094,1.45,4.06872101280322,0.01
42,1.1,1.73280962103094,1.46,4.06817056449005,0.01
42,1.1,1.73280962103094,1.47,4.06943255276895,0.01
42,1.1,1.73280962103094,1.48,4.06844694055143,0.01
42,1.1,1.73280962103094,1.49,4.06688745307886,0.01
42,1.1,1.73280962103094,1.5,4.06520126170844,0.01
42,1.1,1.73280962103094,1.51,4.0664352122174,0.01
42,1.1,1.73280962103094,1.52,4.06684397829146,0.01
42,1.1,1.73280962103094,1.53,4.06770924305502,0.01
42,1.1,1.73280962103094,1.54,4.06593796381134,0.01
42,1.1,1.73280962103094,1.55,4.06463332810558,0.01
42,1.1,1.73280962103094,1.56,4.06171902566195,0.01
42,1.1,1.73280962103094,1.57,4.06194382758771,0.01
42,1.1,1.73280962103094,1.58,4.06310090816645,0.01
42,1.1,1.73280962103094,1.59,4.06354560153808,0.01
42,1.1,1.73280962103094,1.6,4.06396133695687,0.01
42,1.1,1.73280962103094,1.61,4.06611373433539,0.01
42,1.1,1.73280962103094,1.62,4.06575677461719,0.01
42,1.1,1.73280962103094,1.63,4.06590492277928,0.01
42,1.1,1.73280962103094,1.64,4.06737919855135,0.01
42,1.1,1.73280962103094,1.65,4.06707375387239,0.01
42,1.1,1.73280962103094,1.66,4.06718497811832,0.01
42,1.1,1.73280962103094,1.67,4.06843731904792,0.01
42,1.1,1.73280962103094,1.68,4.06995479365287,0.01
42,1.1,1.73280962103094,1.69,4.06832418446506,0.01
42,1.1,1.73280962103094,1.7,4.06963020095785,0.01
42,1.1,1.73280962103094,1.71,4.06907031678751,0.01
42,1.1,1.73280962103094,1.72,4.06805077313873,0.01
42,1.1,1.73280962103094,1.73,4.06759221571293,0.01
42,1.1,1.73280962103094,1.74,4.06890152416635,0.01
42,1.1,1.73280962103094,1.75,4.06849077138347,0.01
42,1.1,1.73280962103094,1.76,4.06757530265009,0.01
42,1.1,1.73280962103094,1.77,4.06771155335039,0.01
42,1.1,1.73280962103094,1.78,4.06671111184413,0.01
42,1.1,1.73280962103094,1.79,4.06519837996344,0.01
42,1.1,1.73280962103094,1.8,4.06414484002253,0.01
42,1.1,1.73280962103094,1.81,4.06326647687539,0.01
42,1.1,1.73280962103094,1.82,4.06280168746852,0.01
42,1.1,1.73280962103094,1.83,4.06212031458553,0.01
42,1.1,1.73280962103094,1.84,4.06312942088109,0.01
42,1.1,1.73280962103094,1.85,4.06267189104725,0.01
42,1.1,1.73280962103094,1.86,4.06287959303455,0.01
42,1.1,1.73280962103094,1.87,4.06552108965875,0.01
42,1.1,1.73280962103094,1.88,4.06576769798726,0.01
42,1.1,1.73280962103094,1.89,4.06692829176416,0.01
42,1.1,1.73280962103094,1.9,4.06571719973985,0.01
42,1.1,1.73280962103094,1.91,4.06508559413233,0.01
42,1.1,1.73280962103094,1.92,4.0631950476967,0.01
42,1.1,1.73280962103094,1.93,4.0628330042595,0.01
42,1.1,1.73280962103094,1.94,4.0629093125842,0.01
42,1.1,1.73280962103094,1.95,4.06328766463161,0.01
42,1.1,1.73280962103094,1.96,4.0625513858663,0.01
42,1.1,1.73280962103094,1.97,4.06204763563041,0.01
42,1.1,1.73280962103094,1.98,4.06272989110933,0.01
42,1.1,1.73280962103094,1.99,4.06207376827189,0.01
42,1.1,1.73280962103094,2,4.06260221488928,0.01
42,1.1,1.73480962103094,0,1.73480962103094,0.01
42,1.1,1.73480962103094,0.01,1.73492909518334,0.01
42,1.1,1.73480962103094,0.02,1.73561120337155,0.01
42,1.1,1.73480962103094,0.03,1.73522212876901,0.01
42,1.1,1.73480962103094,0.04,1.73643552778089,0.01
42,1.1,1.73480962103094,0.05,1.73732275277182,0.01
42,1.1,1.73480962103094,0.06,1.73663674181156,0.01
42,1.1,1.73480962103094,0.07,1.73792042027139,0.01
42,1.1,1.73480962103094,0.08,1.73972144822089,0.01
42,1.1,1.73480962103094,0.09,1.74116016445495,0.01
42,1.1,1.73480962103094,0.1,1.74331646716052,0.01
42,1.1,1.73480962103094,0.11,1.74288295237902,0.01
42,1.1,1.73480962103094,0.12,1.7437456116378,0.01
42,1.1,1.73480962103094,0.13,1.74489941170273,0.01
42,1.1,1.73480962103094,0.14,1.74691509655783,0.01
42,1.1,1.73480962103094,0.15,1.74976083966703,0.01
42,1.1,1.73480962103094,0.16,1.75218777686672,0.01
42,1.1,1.73480962103094,0.17,1.75538492080659,0.01
42,1.1,1.73480962103094,0.18,1.75958676435021,0.01
42,1.1,1.73480962103094,0.19,1.76338017200333,0.01
42,1.1,1.73480962103094,0.2,1.76832551537989,0.01
42,1.1,1.73480962103094,0.21,1.77533565594395,0.01
42,1.1,1.73480962103094,0.22,1.78451959615463,0.01
42,1.1,1.73480962103094,0.23,1.7934884989137,0.01
42,1.1,1.73480962103094,0.24,1.8041364702933,0.01
42,1.1,1.73480962103094,0.25,1.81470868967307,0.01
42,1.1,1.73480962103094,0.26,1.82896912253333,0.01
42,1.1,1.73480962103094,0.27,1.84574575132534,0.01
42,1.1,1.73480962103094,0.28,1.86487362200997,0.01
42,1.1,1.73480962103094,0.29,1.88668083717914,0.01
42,1.1,1.73480962103094,0.3,1.91277537136556,0.01
42,1.1,1.73480962103094,0.31,1.94165766432585,0.01
42,1.1,1.73480962103094,0.32,1.97593864419772,0.01
42,1.1,1.73480962103094,0.33,2.01578653910248,0.01
42,1.1,1.73480962103094,0.34,2.06137902796434,0.01
42,1.1,1.73480962103094,0.35,2.1131952014288,0.01
42,1.1,1.73480962103094,0.36,2.17383924891161,0.01
42,1.1,1.73480962103094,0.37,2.24140983324396,0.01
42,1.1,1.73480962103094,0.38,2.31721470757175,0.01
42,1.1,1.73480962103094,0.39,2.40178256224086,0.01
42,1.1,1.73480962103094,0.4,2.49341829943231,0.01
42,1.1,1.73480962103094,0.41,2.59130739551568,0.01
42,1.1,1.73480962103094,0.42,2.6974697578362,0.01
42,1.1,1.73480962103094,0.43,2.80927565982047,0.01
42,1.1,1.73480962103094,0.44,2.9255176619193,0.01
42,1.1,1.73480962103094,0.45,3.04254102200747,0.01
42,1.1,1.73480962103094,0.46,3.15834307588928,0.01
42,1.1,1.73480962103094,0.47,3.27175745350933,0.01
42,1.1,1.73480962103094,0.48,3.3799231913551,0.01
42,1.1,1.73480962103094,0.49,3.48217101337506,0.01
42,1.1,1.73480962103094,0.5,3.57532727376121,0.01
42,1.1,1.73480962103094,0.51,3.65806340880137,0.01
42,1.1,1.73480962103094,0.52,3.73221416302183,0.01
42,1.1,1.73480962103094,0.53,3.79543983484907,0.01
42,1.1,1.73480962103094,0.54,3.84809220324022,0.01
42,1.1,1.73480962103094,0.55,3.8911428802487,0.01
42,1.1,1.73480962103094,0.56,3.92633229912034,0.01
42,1.1,1.73480962103094,0.57,3.95499909227303,0.01
42,1.1,1.73480962103094,0.58,3.97723368725241,0.01
42,1.1,1.73480962103094,0.59,3.99598413130457,0.01
42,1.1,1.73480962103094,0.6,4.01045078809973,0.01
42,1.1,1.73480962103094,0.61,4.02232364475595,0.01
42,1.1,1.73480962103094,0.62,4.03390160987837,0.01
42,1.1,1.73480962103094,0.63,4.04085630264783,0.01
42,1.1,1.73480962103094,0.64,4.04655706577634,0.01
42,1.1,1.73480962103094,0.65,4.05067360272281,0.01
42,1.1,1.73480962103094,0.66,4.05841652613223,0.01
42,1.1,1.73480962103094,0.67,4.06309203471738,0.01
42,1.1,1.73480962103094,0.68,4.06429548906209,0.01
42,1.1,1.73480962103094,0.69,4.06672953778608,0.01
42,1.1,1.73480962103094,0.7,4.06608912059372,0.01
42,1.1,1.73480962103094,0.71,4.06474183329318,0.01
42,1.1,1.73480962103094,0.72,4.06568042506909,0.01
42,1.1,1.73480962103094,0.73,4.0675507326077,0.01
42,1.1,1.73480962103094,0.74,4.0676080051632,0.01
42,1.1,1.73480962103094,0.75,4.06752657711807,0.01
42,1.1,1.73480962103094,0.76,4.06624766779113,0.01
42,1.1,1.73480962103094,0.77,4.06666831564241,0.01
42,1.1,1.73480962103094,0.78,4.06475198979231,0.01
42,1.1,1.73480962103094,0.79,4.06418739963599,0.01
42,1.1,1.73480962103094,0.8,4.06441590708498,0.01
